TRADEDATE,GAZP,YNDX,UNAC,NMTP,FESH,PIKK,AFLT,DSKY,MVID,MGNT,POLY,ALRS,NLMK,PHOR,MTSS,SBER,IRAO,NVTK,ROSN
2023-03-31,169.83,1901.6,0.712,6.53,37.05,654.7,31.65,70.96,191.8,4610.0,562.9,65.99,130.44,7504.0,257.85,216.6,3.705,1155.2,380.9
2023-04-03,170.38,1913.0,0.716,6.72,37.5,662.5,32.03,71.0,190.3,4582.0,565.2,66.78,133.04,7294.0,258.0,216.09,3.7775,1167.4,390.9
2023-04-04,172.55,1905.0,0.7155,6.635,37.14,653.0,32.16,71.14,191.5,4565.0,581.0,66.26,132.44,7301.0,254.75,214.83,3.8235,1198.2,390.0
2023-04-05,173.86,1907.2,0.7155,6.615,37.57,653.5,32.27,71.48,188.0,4554.0,586.4,66.55,133.02,7301.0,254.95,216.15,3.8235,1203.6,389.7
2023-04-06,171.6,1912.8,0.7175,6.635,37.16,656.4,32.39,71.24,188.6,4571.5,582.1,65.99,131.34,7280.0,255.75,214.25,3.834,1202.8,389.8
2023-04-07,173.09,1919.8,0.723,6.79,48.0,659.1,32.79,71.46,188.7,4574.0,588.7,66.64,131.38,7213.0,257.5,216.27,3.827,1228.2,391.7
2023-04-10,174.54,1993.0,0.7485,7.535,46.13,665.1,34.84,71.96,193.5,4624.0,626.2,67.79,131.66,7227.0,259.25,222.21,3.923,1248.8,393.5
2023-04-11,177.18,1952.2,0.7225,7.25,44.51,664.0,34.08,71.22,192.4,4552.5,642.7,66.8,129.78,7141.0,257.0,218.6,3.857,1219.0,388.35
2023-04-12,178.75,1953.6,0.7615,7.27,45.39,662.6,34.49,71.06,193.9,4576.5,648.3,66.57,130.48,7206.0,261.25,219.22,3.8455,1240.6,390.9
2023-04-13,178.73,1954.0,0.7395,7.1,44.19,654.8,34.3,71.2,192.1,4555.0,684.6,65.96,130.32,7217.0,260.4,219.85,3.898,1260.0,390.1
2023-04-14,179.5,1945.0,0.7345,7.115,43.83,654.6,34.65,70.94,192.0,4575.0,678.4,66.4,131.34,7185.0,260.05,221.87,3.902,1296.0,392.4
2023-04-17,181.99,1964.8,0.7415,7.285,45.8,657.9,36.26,70.98,194.0,4677.5,683.9,67.07,132.6,7239.0,261.0,228.1,3.9565,1317.6,395.85
2023-04-18,184.39,1981.4,0.7405,7.5,45.43,660.4,36.36,71.08,193.8,4844.5,683.4,67.22,137.44,7235.0,265.4,232.66,3.966,1311.4,397.0
2023-04-19,182.01,1989.6,0.731,7.34,47.8,658.7,37.45,70.92,193.5,4730.5,666.2,66.68,138.5,7238.0,266.7,232.95,3.9545,1294.2,396.1
2023-04-20,181.74,2098.6,0.7235,7.315,47.41,659.3,39.21,70.46,194.4,4806.5,672.4,67.19,140.16,7281.0,268.35,236.28,3.969,1317.6,396.5
2023-04-21,181.72,2086.8,0.7255,7.32,48.38,659.3,38.97,70.5,194.2,4808.0,667.9,68.17,139.92,7330.0,266.4,235.17,3.968,1321.4,398.75
2023-04-24,181.56,2080.0,0.7275,7.36,49.17,677.9,38.9,70.46,205.9,4817.5,674.8,68.11,139.2,7331.0,269.25,235.1,3.997,1313.6,400.4
2023-04-25,178.93,2059.4,0.7205,7.46,49.95,713.4,38.02,70.42,205.5,4789.0,665.8,67.55,138.22,7308.0,271.3,235.3,4.008,1314.4,396.45
2023-04-26,178.38,2113.0,0.722,7.635,49.62,702.7,39.25,70.42,207.4,4756.5,663.2,68.04,136.5,7283.0,272.9,235.21,4.0905,1313.0,395.75
2023-04-27,183.95,2101.6,0.72,7.47,49.45,693.4,40.05,70.18,205.1,4765.0,666.5,68.34,139.28,7300.0,273.65,240.38,4.0785,1320.0,398.25
2023-04-28,181.13,2070.6,0.7155,7.43,48.37,688.9,40.24,69.84,201.0,4686.5,653.7,67.75,137.28,7276.0,272.15,240.38,4.07,1340.8,393.8
2023-05-02,177.97,2015.0,0.6875,6.96,46.95,667.8,39.59,69.14,190.7,4585.5,646.6,66.7,133.34,7202.0,270.7,242.62,4.0645,1270.0,390.0
2023-05-03,172.87,1930.4,0.675,6.7,46.38,657.5,38.02,67.68,182.8,4442.0,615.9,65.4,129.8,7065.0,265.05,235.77,3.878,1223.8,378.0
2023-05-04,173.66,1979.6,0.676,6.855,46.3,664.2,37.65,68.2,188.2,4450.0,650.0,65.86,129.46,7109.0,268.8,238.89,3.989,1229.8,379.95
2023-05-05,172.09,1948.0,0.672,6.745,45.42,645.4,37.12,67.94,185.2,4422.5,636.2,64.79,127.34,7061.0,266.1,237.7,3.9615,1222.0,378.65
2023-05-08,170.84,1943.0,0.682,6.73,45.08,641.5,36.15,67.06,182.9,4416.0,635.1,64.53,127.22,7040.0,263.6,238.27,3.9575,1215.2,381.1
2023-05-10,175.53,2008.8,0.6975,7.2,48.05,659.4,38.26,68.32,189.5,4529.5,682.7,65.96,130.38,7190.0,272.65,227.06,4.0795,1270.0,392.1
2023-05-11,174.13,2007.2,0.7195,7.15,47.52,671.9,37.6,67.94,185.4,4518.0,668.8,65.49,128.76,7102.0,272.5,229.32,4.128,1269.2,391.65
2023-05-12,173.95,2012.0,0.7115,7.105,47.38,666.7,38.24,68.24,186.8,4470.5,673.1,65.65,129.64,7094.0,276.4,229.29,4.1515,1270.4,398.95
2023-05-15,179.04,2049.6,0.7155,7.24,48.61,682.0,39.17,68.92,193.4,4519.5,686.1,67.4,133.16,7286.0,287.1,231.7,4.2,1300.0,407.85
2023-05-16,177.05,2045.6,0.708,7.4,48.33,676.9,38.8,68.64,191.7,4614.0,676.9,67.36,132.86,7308.0,293.8,230.62,4.199,1293.8,410.75
2023-05-17,176.3,2058.0,0.7025,7.275,49.17,680.9,38.97,68.38,194.3,4605.5,670.6,67.7,133.64,7367.0,293.1,230.55,4.225,1295.4,414.8
2023-05-18,175.26,2032.8,0.7125,7.27,48.81,695.9,38.55,68.28,193.9,4578.5,655.1,66.89,134.78,7242.0,313.55,231.7,4.289,1278.2,414.1
2023-05-19,174.43,2223.2,0.7105,7.345,48.06,689.0,38.88,68.0,190.1,4619.0,617.6,66.25,134.58,7288.0,308.0,231.27,4.2605,1263.6,413.65
2023-05-22,172.47,2300.0,0.7075,7.445,48.16,691.0,39.35,69.06,193.4,4631.0,592.4,66.81,133.04,7364.0,305.3,231.0,4.282,1267.8,424.5
2023-05-23,166.59,2242.8,0.702,7.39,54.3,679.6,39.09,68.14,192.3,4419.0,568.8,66.63,134.84,7541.0,306.85,236.43,4.268,1294.0,424.8
2023-05-24,162.96,2220.0,0.7105,7.7,54.38,681.1,39.51,67.24,188.2,4208.5,606.1,66.95,134.68,7540.0,306.2,246.06,4.2655,1312.0,436.0
2023-05-25,162.3,2350.0,0.7035,7.59,53.55,678.2,39.98,68.04,188.8,4040.0,586.2,66.34,137.86,7471.0,306.4,243.76,4.292,1295.2,430.15
2023-05-26,164.48,2322.0,0.694,7.825,54.4,689.8,40.15,67.44,188.7,4139.0,607.0,66.78,139.36,7550.0,308.0,248.1,4.3665,1305.4,432.9
2023-05-29,163.6,2390.0,0.691,8.12,56.92,709.6,40.53,68.2,191.3,4121.0,634.8,66.94,141.7,7538.0,313.65,251.18,4.175,1307.4,440.45
2023-05-30,161.9,2303.6,0.678,7.99,55.85,707.4,39.91,70.66,190.1,4178.0,625.4,67.53,143.6,7579.0,316.6,244.65,4.1225,1309.6,434.5
2023-05-31,162.94,2324.2,0.6945,8.0,61.57,711.6,40.06,70.74,190.3,4293.5,625.9,65.79,147.16,7692.0,317.1,246.17,4.0855,1298.4,450.1
2023-06-01,161.55,2313.4,0.6945,8.18,62.5,691.1,39.3,71.22,188.6,4370.0,622.7,65.5,147.88,7664.0,317.35,241.66,4.09,1293.8,451.5
2023-06-02,162.58,2343.6,0.709,8.495,63.93,706.0,40.0,71.16,190.2,4323.5,617.7,66.08,151.54,7553.0,326.85,243.95,4.076,1340.4,458.95
2023-06-05,162.47,2305.8,0.708,8.35,60.44,708.5,39.2,71.2,188.2,4213.5,576.8,65.8,148.84,7377.0,329.6,237.12,4.0895,1309.6,458.6
2023-06-06,163.16,2323.2,0.7005,8.54,63.39,709.8,39.2,71.28,188.7,4234.5,572.2,66.1,148.08,7424.0,327.95,240.91,4.0695,1347.4,462.1
2023-06-07,164.65,2425.4,0.7025,8.63,62.62,707.2,39.49,71.3,189.8,4250.5,565.7,65.98,149.78,7405.0,326.6,241.25,4.082,1334.2,459.85
2023-06-08,166.18,2520.0,0.6975,9.175,61.69,713.0,39.48,71.36,189.7,4260.0,559.8,66.05,150.98,7473.0,324.8,241.77,4.0675,1339.8,458.15
2023-06-09,165.58,2506.6,0.705,8.945,61.18,709.6,40.06,71.38,187.7,4230.0,531.5,66.93,152.46,7471.0,328.9,240.4,4.0575,1355.6,463.5
2023-06-13,168.43,2566.8,0.713,9.035,64.86,728.1,40.67,71.34,190.7,4365.0,550.1,67.62,159.58,7551.0,330.5,244.33,4.1085,1385.8,479.85
2023-06-14,167.88,2620.0,0.724,9.015,64.95,736.9,41.18,71.3,191.0,4351.0,541.3,68.36,157.98,7477.0,330.3,244.6,4.1025,1372.8,478.4
2023-06-15,171.86,2600.0,0.7285,8.97,63.85,750.3,43.25,71.38,193.7,4513.0,538.0,67.44,166.22,7494.0,336.55,245.18,4.159,1388.6,481.75
2023-06-16,169.87,2547.0,0.7185,9.01,63.17,739.2,43.38,71.36,192.5,4896.5,549.7,67.04,164.5,7476.0,341.95,243.87,4.1765,1378.8,480.4
2023-06-19,170.19,2510.4,0.752,9.0,62.91,760.5,43.26,71.4,192.9,4885.0,548.7,69.3,172.3,7495.0,343.7,242.28,4.1445,1377.6,485.85
2023-06-20,169.64,2510.6,0.7665,9.095,62.32,779.1,42.81,71.32,193.6,4898.0,547.2,68.86,173.8,7492.0,345.65,241.74,4.1115,1359.6,483.4
2023-06-21,170.2,2529.6,0.7445,9.27,65.27,773.4,43.16,71.38,197.7,4982.5,553.0,68.81,175.26,7472.0,346.55,242.2,4.116,1364.4,481.35
2023-06-22,168.41,2492.6,0.767,9.53,67.02,770.5,42.05,71.38,193.5,4901.0,542.2,68.38,171.9,7433.0,345.6,240.66,4.09,1346.2,475.45
2023-06-23,165.8,2393.4,0.8065,9.36,65.36,749.0,40.71,70.7,187.6,4725.0,535.0,66.89,171.36,7393.0,339.75,235.67,4.021,1317.0,467.55
2023-06-26,166.91,2379.0,0.776,9.335,65.28,742.6,41.42,71.32,189.5,4779.5,538.0,67.07,167.24,7428.0,344.2,238.4,4.012,1322.2,474.4
2023-06-27,166.45,2431.4,0.762,9.59,66.9,739.4,42.3,71.38,190.7,4837.5,535.4,67.61,172.4,7410.0,346.95,241.21,4.02,1332.2,475.85
2023-06-28,168.05,2462.0,0.7555,9.795,66.6,750.0,42.19,71.34,189.6,5190.0,536.0,67.45,170.14,7377.0,305.45,239.67,4.0465,1322.8,477.05
2023-06-29,167.88,2468.6,0.751,9.86,67.15,753.0,43.01,71.3,189.6,5133.0,529.7,68.64,169.22,7324.0,303.5,239.99,4.0425,1326.4,482.1
2023-06-30,166.86,2439.6,0.7515,9.77,66.25,758.3,42.7,71.26,190.2,5156.0,523.4,70.3,172.74,7310.0,296.75,239.61,4.037,1335.0,482.35
2023-07-03,166.82,2402.8,0.7705,9.495,65.71,771.0,42.2,71.32,194.2,5267.0,552.6,71.29,175.98,7206.0,287.8,243.33,4.0225,1322.4,478.05
2023-07-04,165.5,2366.0,0.7545,9.34,65.31,754.4,41.31,71.32,190.5,5270.0,542.0,70.08,175.56,7169.0,292.5,240.7,3.9875,1316.6,473.4
2023-07-05,165.71,2403.6,0.7395,9.685,66.94,754.8,41.89,71.32,192.8,5346.5,544.2,70.8,179.12,7248.0,298.7,240.95,3.994,1322.4,473.9
2023-07-06,166.36,2390.2,0.734,9.35,66.04,755.8,41.44,71.36,192.5,5289.0,547.2,71.07,178.2,7339.0,296.15,240.96,3.971,1363.8,476.75
2023-07-07,166.34,2365.6,0.7305,9.15,65.62,760.4,41.43,71.38,191.2,5325.0,558.1,72.18,181.34,7391.0,296.55,243.67,3.9705,1396.4,482.4
2023-07-10,167.59,2407.6,0.742,9.635,66.87,765.8,42.09,71.36,192.7,5490.0,576.5,74.14,181.76,7336.0,302.2,249.4,4.0055,1403.8,477.45
2023-07-11,168.85,2462.0,0.745,9.28,68.76,775.9,41.85,71.36,192.0,5511.0,581.2,74.67,181.22,7278.0,300.0,247.99,3.996,1418.8,478.8
2023-07-12,170.3,2445.0,0.7525,9.26,69.08,771.6,42.12,71.4,195.1,5495.0,580.8,76.79,184.38,7312.0,298.7,247.52,4.084,1445.6,487.05
2023-07-13,168.96,2464.6,0.7435,9.17,68.38,775.2,42.39,71.36,193.6,5487.5,575.9,77.33,185.26,7340.0,297.85,246.19,4.157,1423.0,488.4
2023-07-14,169.7,2555.0,0.7405,9.185,68.72,771.8,42.39,71.34,199.0,5506.0,573.1,77.89,193.5,7318.0,296.8,246.45,4.1515,1440.0,487.65
2023-07-17,170.63,2538.4,0.7415,9.385,71.41,789.3,42.58,71.36,207.0,5563.5,579.1,78.57,194.0,7326.0,295.15,245.39,4.177,1468.2,489.3
2023-07-18,174.89,2590.0,0.7455,9.55,71.2,787.8,44.36,71.32,205.3,5683.0,608.3,81.77,192.92,7353.0,296.05,246.77,4.1735,1485.0,490.15
2023-07-19,173.04,2571.6,0.7485,9.545,70.84,783.2,43.79,71.34,206.3,5647.0,603.3,81.13,192.28,7426.0,297.3,245.85,4.149,1479.4,485.95
2023-07-20,169.92,2492.2,0.739,9.15,70.13,750.4,43.86,71.36,200.5,5496.0,566.8,79.06,190.28,7410.0,292.1,242.7,4.0945,1464.0,475.1
2023-07-21,171.19,2532.0,0.763,9.36,73.5,763.6,44.2,71.38,203.4,5733.0,563.4,81.07,192.3,7421.0,292.65,244.13,4.139,1481.0,483.2
2023-07-24,171.98,2630.0,0.759,9.425,77.89,778.0,44.42,71.32,209.0,5816.5,541.3,80.8,192.06,7451.0,291.5,244.87,4.1535,1476.4,481.6
2023-07-25,171.86,2642.6,0.766,9.935,78.5,776.7,44.93,71.68,225.3,5900.0,556.4,80.61,197.32,7449.0,291.05,247.2,4.165,1472.0,489.15
2023-07-26,171.35,2655.2,0.774,9.995,77.59,775.9,44.72,71.42,222.4,5825.0,,82.71,196.14,7392.0,288.95,247.05,4.125,1494.4,486.9
2023-07-27,172.0,2630.0,0.779,10.165,78.5,784.9,44.89,71.24,221.9,5801.5,,84.61,203.36,7415.0,288.15,247.95,4.1215,1496.0,493.75
2023-07-28,171.44,2636.0,0.777,10.09,78.25,774.1,44.84,70.5,220.5,5803.0,,83.98,204.44,7453.0,287.55,249.25,4.1265,1500.2,500.65
2023-07-31,174.33,2635.0,0.778,10.275,88.1,783.9,45.63,70.58,218.3,5797.5,,85.5,211.44,7548.0,290.1,267.4,4.1605,1519.4,508.75
2023-08-01,173.21,2670.0,0.773,10.25,99.94,811.5,45.35,70.56,220.9,5760.5,,85.5,212.0,7538.0,290.4,268.5,4.2275,1525.2,516.7
2023-08-02,174.07,2709.4,0.768,11.91,121.4,816.0,45.26,69.78,219.0,5796.5,,85.61,210.56,7581.0,289.55,268.57,4.2155,1556.2,522.95
2023-08-03,177.1,2780.0,0.7695,13.0,115.94,838.4,45.47,70.08,227.0,5808.0,,88.69,212.52,7572.0,290.75,269.11,4.2875,1602.4,526.7
2023-08-04,173.46,2731.0,0.748,13.055,112.4,820.7,45.29,69.92,219.3,5657.5,,85.58,206.64,7483.0,288.4,264.12,4.155,1577.0,521.95
2023-08-07,172.52,2709.0,0.746,16.43,115.82,815.9,45.22,69.7,219.9,5590.0,,85.54,202.36,7492.0,290.05,261.92,4.15,1593.4,524.6
2023-08-08,172.71,2728.6,0.738,14.83,112.87,819.1,45.38,68.78,220.8,5666.5,,86.12,202.22,7559.0,290.6,264.62,4.16,1594.4,527.9
2023-08-09,174.51,2723.2,0.759,15.195,111.77,814.2,45.25,68.48,220.9,5607.0,,87.17,202.5,7547.0,289.6,263.91,4.1665,1592.2,533.2
2023-08-10,176.65,2718.0,0.7615,14.84,111.48,836.2,45.47,68.56,226.9,5718.0,,88.9,205.3,7500.0,290.25,266.91,4.192,1639.0,535.2
2023-08-11,176.35,2704.2,0.8165,14.995,116.97,847.0,45.84,68.94,224.5,5691.0,,91.98,203.94,7516.0,291.95,266.23,4.189,1658.6,549.0
2023-08-14,177.09,2610.0,0.8365,14.4,111.18,816.8,45.09,68.78,219.4,5522.5,,87.52,197.16,7635.0,284.2,260.45,4.118,1624.4,539.75
2023-08-15,176.16,2615.8,0.868,14.37,111.06,794.8,45.13,68.36,219.3,5549.5,,85.98,197.14,7607.0,283.2,260.42,4.131,1622.0,546.3
2023-08-16,174.14,2570.6,0.825,13.515,107.81,772.6,44.03,68.08,209.2,5500.0,,83.38,191.1,7509.0,281.95,256.02,4.055,1598.6,532.95
2023-08-17,174.14,2581.6,0.8295,14.03,113.05,780.6,44.7,68.66,213.0,5557.0,,85.8,191.04,7494.0,281.4,258.5,4.107,1607.2,544.45
2023-08-18,175.48,2602.2,1.0895,14.4,113.4,820.7,44.91,68.98,216.0,5666.0,,88.03,194.38,7675.0,292.9,261.14,4.147,1644.2,548.2
2023-08-21,176.36,2662.4,1.1535,15.78,116.5,847.8,44.83,69.24,220.5,5918.0,,86.08,197.24,7640.0,292.4,261.15,4.1555,1665.6,547.45
2023-08-22,176.48,2710.8,1.15,15.4,115.79,838.5,44.94,68.9,218.9,5902.0,,85.05,198.6,7633.0,293.0,261.45,4.1605,1681.6,549.5
2023-08-23,173.65,2604.0,1.1995,15.155,111.87,805.3,44.14,68.06,213.7,5726.0,,83.39,193.8,7494.0,285.5,256.4,4.0955,1642.0,534.5
2023-08-24,174.97,2648.4,1.174,15.135,114.22,838.5,44.47,68.44,217.6,5865.0,,85.1,196.4,7518.0,288.65,259.63,4.1185,1674.4,539.8
2023-08-25,174.7,2648.6,1.2355,15.105,112.74,840.5,44.34,69.1,208.8,5888.0,,84.69,195.5,7526.0,289.0,260.5,4.121,1676.2,538.85
2023-08-28,176.2,2670.0,1.775,15.41,112.4,855.0,44.78,69.22,207.3,5984.5,,84.73,201.3,7550.0,290.15,266.93,4.17,1681.6,545.55
2023-08-29,178.69,2698.8,2.4,15.31,112.38,843.0,44.38,68.86,206.5,5978.0,,82.85,197.9,7493.0,288.05,265.68,4.212,1682.8,558.3
2023-08-30,177.47,2668.2,2.19,15.205,110.94,832.8,44.12,68.46,198.1,5935.5,,81.93,199.6,7356.0,286.15,264.7,4.208,1688.6,556.9
2023-08-31,177.99,2689.0,1.9895,15.1,109.44,827.0,44.02,68.18,196.0,6080.0,,81.27,204.3,7314.0,284.1,264.85,4.192,1684.8,556.15
2023-09-01,178.22,2690.2,2.186,15.72,111.09,825.0,44.01,68.18,197.2,6078.0,,82.23,202.0,7217.0,283.7,265.0,4.1995,1688.0,559.15
2023-09-04,181.11,2744.0,2.401,15.495,111.72,840.7,44.14,68.2,201.5,6102.0,,83.0,202.64,7268.0,287.7,267.39,4.3335,1698.2,567.25
2023-09-05,182.48,2726.6,2.639,15.2,110.26,836.0,44.04,68.2,203.2,6035.0,,82.12,199.26,7217.0,287.6,264.75,4.3375,1703.8,574.4
2023-09-06,180.96,2664.6,2.55,15.4,111.2,825.6,43.75,67.78,200.3,5906.0,,82.01,193.26,7330.0,287.1,263.5,4.5435,1690.2,578.8
2023-09-07,177.64,2585.6,2.4165,15.055,108.39,803.1,42.54,67.8,195.5,5745.5,,80.19,191.58,7218.0,283.4,258.79,4.4405,1663.6,564.6
2023-09-08,175.95,2547.6,2.478,15.0,109.69,796.0,42.4,66.96,191.7,5704.5,,79.82,187.1,7183.0,280.6,255.68,4.365,1641.4,557.95
2023-09-11,174.64,2488.8,2.385,14.9,109.98,771.9,41.73,66.86,195.4,5605.0,,78.15,188.86,7149.0,279.0,256.25,4.277,1622.0,549.1
2023-09-12,177.62,2579.2,2.4,14.85,112.98,795.2,42.53,67.04,203.9,5784.5,,79.64,195.28,7211.0,281.55,262.4,4.351,1670.4,562.0
2023-09-13,174.94,2550.8,2.33,14.475,110.17,781.8,41.87,66.94,198.5,5654.5,,78.93,190.48,7138.0,277.55,258.18,4.3055,1646.4,555.15
2023-09-14,173.52,2508.8,2.026,13.35,103.1,777.3,41.3,65.58,198.1,5795.0,,78.12,192.08,7062.0,277.2,260.0,4.245,1640.4,556.3
2023-09-15,173.79,2568.0,2.2135,13.785,105.37,782.7,41.63,66.1,198.4,5795.0,,77.0,192.6,7121.0,278.45,260.83,4.334,1656.0,562.8
2023-09-18,172.8,2518.0,2.2685,13.41,102.14,770.0,41.52,65.52,193.9,5775.0,,75.26,190.36,7027.0,274.95,259.07,4.2685,1636.2,557.1
2023-09-19,168.93,2442.2,2.135,12.55,95.6,743.0,40.25,65.0,190.4,5558.0,534.1,73.64,194.44,6843.0,270.95,252.72,4.218,1599.6,544.0
2023-09-20,169.11,2418.0,2.07,12.185,94.13,754.4,40.14,78.0,189.9,5491.0,527.4,72.17,197.62,6857.0,269.95,253.77,4.224,1625.6,529.35
2023-09-21,165.85,2355.4,2.085,11.52,90.87,737.3,40.23,72.32,186.9,5283.0,482.2,69.88,199.0,6665.0,269.5,250.16,4.1345,1596.2,508.0
2023-09-22,166.7,2410.2,2.051,12.34,96.1,763.4,41.0,70.84,190.3,5475.0,524.3,72.69,207.74,6690.0,270.15,251.99,4.2195,1625.2,513.9
2023-09-25,165.87,2391.0,2.125,12.4,97.78,751.2,40.21,68.5,189.9,5407.5,548.3,71.97,202.32,6610.0,270.05,252.65,4.2295,1605.2,520.65
2023-09-26,165.36,2391.0,2.17,12.4,96.37,750.6,40.29,67.7,185.2,5405.0,528.4,73.05,209.0,6637.0,273.3,255.87,4.2035,1628.0,517.85
2023-09-27,165.53,2453.8,2.1315,13.06,98.75,755.8,41.72,68.64,186.4,5495.0,519.8,73.26,207.36,6807.0,276.95,256.1,4.23,1647.2,529.95
2023-09-28,169.58,2439.4,2.093,13.3,104.96,754.5,41.43,67.96,187.4,5551.5,519.5,73.03,209.5,6808.0,276.9,257.67,4.3255,1664.0,535.7
2023-09-29,167.09,2402.2,2.031,12.96,103.7,742.4,41.5,69.76,186.2,5505.0,515.1,73.81,209.42,6783.0,275.05,260.72,4.2925,1666.2,537.0
2023-10-02,166.08,2395.8,2.006,12.605,100.12,736.5,40.81,69.5,186.2,5489.0,503.9,73.19,209.96,6728.0,272.1,258.98,4.4455,1698.0,535.55
2023-10-03,166.75,2386.8,1.9285,12.695,100.03,738.1,40.98,68.76,185.0,5461.0,502.0,74.15,209.28,6580.0,271.4,259.65,4.435,1706.0,538.9
2023-10-04,165.4,2379.6,1.9465,12.98,99.88,723.6,40.75,69.16,185.1,5457.0,500.3,73.18,212.84,6522.0,271.85,259.53,4.3535,1698.0,533.95
2023-10-05,166.06,2480.0,1.9,12.8,99.55,710.2,40.45,69.12,187.1,5425.5,499.9,73.78,210.88,6614.0,271.0,259.38,4.3675,1710.8,534.7
2023-10-06,166.59,2482.2,1.784,12.575,98.5,728.4,40.63,67.94,187.3,5430.5,501.5,74.68,212.28,6920.0,270.25,262.93,4.4125,1719.4,534.2
2023-10-09,167.06,2477.4,1.978,12.64,98.05,727.0,40.56,71.32,189.1,5518.0,525.7,74.97,209.72,6876.0,270.9,265.25,4.437,1756.2,552.5
2023-10-10,168.03,2485.2,1.917,12.82,97.97,758.8,40.74,71.32,191.7,5656.0,520.9,77.32,207.72,6831.0,272.65,263.0,4.425,1717.4,549.0
2023-10-11,167.89,2444.0,1.889,12.63,95.99,745.6,40.36,71.38,188.8,5550.5,525.8,75.89,201.36,6714.0,270.45,260.21,4.3365,1690.2,540.35
2023-10-12,169.5,2465.0,1.85,12.52,94.7,746.0,40.4,71.38,191.7,5562.0,537.5,76.86,199.02,6756.0,271.2,264.5,4.4035,1703.6,546.05
2023-10-13,170.2,2512.6,1.8905,12.635,95.38,741.6,40.45,71.42,190.9,5599.5,545.5,76.7,198.44,6761.0,271.05,263.51,4.419,1708.4,561.85
2023-10-16,172.55,2530.0,1.892,12.635,96.8,759.5,41.34,71.42,194.6,5665.0,561.0,76.9,200.3,6876.0,275.6,268.15,4.4695,1729.6,568.65
2023-10-17,171.97,2527.4,1.882,13.37,99.71,767.2,41.13,71.42,194.1,5764.5,557.9,77.01,199.56,6885.0,275.9,270.0,4.4585,1728.6,573.05
2023-10-18,170.18,2527.2,1.9135,13.29,97.89,772.0,40.83,71.42,193.9,5753.0,560.2,72.82,197.56,6948.0,275.0,267.9,4.4195,1730.0,586.8
2023-10-19,170.38,2660.6,1.898,13.095,96.58,765.9,40.88,71.4,192.6,5795.5,571.8,72.2,197.0,6899.0,273.4,268.65,4.4475,1723.2,595.25
2023-10-20,171.39,2679.4,1.8855,12.95,95.62,762.8,40.93,71.38,191.3,5839.0,560.3,72.06,197.22,6770.0,274.85,269.8,4.4355,1708.6,602.9
2023-10-23,170.39,2677.2,1.861,12.975,95.01,763.8,40.94,71.42,190.4,5973.5,548.6,72.61,194.22,6829.0,275.0,270.1,4.519,1688.0,593.3
2023-10-24,170.19,2725.2,1.862,13.0,95.44,759.2,40.79,71.42,202.2,6073.0,545.7,72.36,194.46,6819.0,280.1,271.27,4.526,1679.4,586.2
2023-10-25,169.62,2737.0,1.8785,12.895,95.68,751.0,40.87,71.42,199.9,6046.5,549.5,71.54,191.68,6877.0,283.85,273.73,4.5,1695.0,590.5
2023-10-26,168.45,2682.4,1.808,12.64,93.71,742.4,39.98,71.42,195.9,5913.0,543.0,70.79,192.1,6810.0,279.55,269.9,4.3735,1682.0,583.0
2023-10-27,167.26,2666.6,1.8085,12.62,93.14,730.9,40.26,71.42,192.8,6015.0,547.3,70.74,191.5,6790.0,282.15,269.7,4.3785,1678.4,594.6
2023-10-30,167.16,2603.6,1.79,12.63,93.26,722.0,39.89,71.42,193.4,5948.0,547.7,70.03,192.14,6734.0,277.7,269.89,4.368,1681.0,587.2
2023-10-31,167.88,2612.0,1.753,12.41,90.48,707.5,39.35,71.4,190.2,5818.0,538.3,69.98,189.76,6641.0,271.75,268.35,4.2805,1661.0,574.55
